"id","createdAt","inReplyToScreenName","inReplyToStatusId","inReplyToUserId","retweetCount","source","text"
"766397045657788416","Thu Aug 18 18:11:09 EDT 2016",,"-1","-1","7","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Gallstones Linked to Higher Heart Disease Risk https://t.co/yX3EfniwRs"
"766397043510222849","Thu Aug 18 18:11:08 EDT 2016",,"-1","-1","11","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Fatty Fish May Curb Eye Risks for Diabetic People https://t.co/hwxPKyINfj"
"766395118978998272","Thu Aug 18 18:03:29 EDT 2016",,"-1","-1","35","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In the near future, you may be able to get vaccines to treat brain tumors or breast cancer. https://t.co/QFUaI3U7eV https://t.co/V0IvmBJ7wE"
"766383078675734528","Thu Aug 18 17:15:39 EDT 2016",,"-1","-1","27","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","See how Montel Williams and other celebs forged ahead after multiple sclerosis diagnosis. https://t.co/9FnKoCeJ3R https://t.co/BW6D9PVhC4"
"766371847822774272","Thu Aug 18 16:31:01 EDT 2016",,"-1","-1","4","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Could Diet in Pregnancy Raise Child's ADHD Odds? https://t.co/uLvYfXM9Wb"
"766370709430005760","Thu Aug 18 16:26:30 EDT 2016",,"-1","-1","4","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Improper Contact Lens Use Can Damage Eyes: CDC https://t.co/CyqL2BwdVy"
"766365342675369984","Thu Aug 18 16:05:10 EDT 2016",,"-1","-1","16","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Scabies can really get under your skin. Learn more about symptoms and treatment. https://t.co/V08WDQt0lH https://t.co/vUDD6aBF5O"
"766352472550047744","Thu Aug 18 15:14:02 EDT 2016",,"-1","-1","14","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Do you know when you can push through the pain -- and when it means it's time to back off? https://t.co/9D4eP2RweY https://t.co/8cWoNHXp7K"
"766345575268835330","Thu Aug 18 14:46:37 EDT 2016",,"-1","-1","3","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Who Drinks More -- Couples or Singles? https://t.co/CRRZgKcRu2"
"766336318074982400","Thu Aug 18 14:09:50 EDT 2016",,"-1","-1","13","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","True or False: You can only get Crohn's disease in your small intestine. https://t.co/fh4Vi5q68H https://t.co/JhThNs7rUc"
"766335430178504704","Thu Aug 18 14:06:19 EDT 2016",,"-1","-1","15","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Two Genes May Help Predict Breast Cancer Survival https://t.co/ZDofQpqO6Y"
"766324188105863173","Thu Aug 18 13:21:38 EDT 2016",,"-1","-1","5","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","McDonalds Pulls Fitness Trackers From Happy Meals https://t.co/rnfZnZUIW2"
"766319916093935616","Thu Aug 18 13:04:40 EDT 2016",,"-1","-1","4","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Is your summer skin smooth w/ even color and great looking? 5 tips for summer skin. https://t.co/j3mKEkyACp https://t.co/nrM0r44UdF"
"766315306440679425","Thu Aug 18 12:46:21 EDT 2016",,"-1","-1","4","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Obamacare Marketplace Shakeout Rocks AZ, Southeast https://t.co/Sh8kLZhhbP"
"766308185330315264","Thu Aug 18 12:18:03 EDT 2016",,"-1","-1","39","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Too much acetaminophen can severely damage your liver. Do you know how much is too much? https://t.co/fKYwDyEbx5 https://t.co/Ad1w1ZYrBY"
"766306473970466816","Thu Aug 18 12:11:15 EDT 2016",,"-1","-1","10","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","FDA Fast-Tracks Ketamine for Depression Treatment https://t.co/bOMUmNYq53"
"766301435185201154","Thu Aug 18 11:51:13 EDT 2016",,"-1","-1","4","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Depression Common After Time Spent in ICU https://t.co/oiA1OQvRAN"
"766301433360687105","Thu Aug 18 11:51:13 EDT 2016",,"-1","-1","9","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Zika Cases May Be Due to Blood Transfusion https://t.co/96yYKE7esV"
"766293896741650432","Thu Aug 18 11:21:16 EDT 2016",,"-1","-1","6","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Peanut Allergy Treatment: The Earlier, the Better https://t.co/9U3NxnTZWL"
"766293895529521152","Thu Aug 18 11:21:16 EDT 2016",,"-1","-1","6","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Many People Still Without Health Insurance https://t.co/IYSwGAvokz"
"766293892966805505","Thu Aug 18 11:21:15 EDT 2016",,"-1","-1","9","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Calcium Supplements May Up Women's Dementia Risk https://t.co/cNI6Tbaas8"
"766292466202968064","Thu Aug 18 11:15:35 EDT 2016",,"-1","-1","7","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","What can guys do better in the bedroom? https://t.co/S9Do2zofI6 https://t.co/Ugx9CbJ3Za"
"766277288497414144","Thu Aug 18 10:15:16 EDT 2016",,"-1","-1","6","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Sweep off the years with Cameron Diaz's side-swept bangs & other age-defying celeb hairdos. https://t.co/m1lJwk9CNk https://t.co/PbtGGJZRxA"
"766245157767438336","Thu Aug 18 08:07:36 EDT 2016",,"-1","-1","22","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","If you're short on solution, is it ever ok to clean your contacts with tap water? https://t.co/hVTAvUWSxv https://t.co/kSiFspDwox"
"766042249578876928","Wed Aug 17 18:41:19 EDT 2016",,"-1","-1","11","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Anemia Boosts Stroke Death Risk, Study Finds https://t.co/0tpbDCE2fN"
"766042247397859328","Wed Aug 17 18:41:18 EDT 2016",,"-1","-1","8","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Kids With Mild Asthma Can Take Acetaminophen: Study https://t.co/esRwvqiSu5"
"766010267411054592","Wed Aug 17 16:34:14 EDT 2016",,"-1","-1","15","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Acetaminophen and Pregnancy: Bad Mix? https://t.co/tp3eDPxMyD"
"766002136819896324","Wed Aug 17 16:01:55 EDT 2016",,"-1","-1","14","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Living with type 2 diabetes? Check your type 2 IQ. https://t.co/vXvvxMIPPt https://t.co/ez1ew7WFTV"
"765990062790238213","Wed Aug 17 15:13:57 EDT 2016",,"-1","-1","29","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Uses for medical marijuana include easing pain and nausea in people who have cancer and HIV. https://t.co/sBoHT868eM https://t.co/ELxEVyB6TB"
"765983912187297793","Wed Aug 17 14:49:30 EDT 2016",,"-1","-1","7","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Antipsychotic Meds Pose Little Danger to Fetus https://t.co/aQCruJGA8U"
"765973972395626498","Wed Aug 17 14:10:00 EDT 2016",,"-1","-1","27","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Bulking up? Catching enough ZZZs is just as important as the time you spend in the gym. https://t.co/j2bS3e4ab7 https://t.co/Bfjw0VKgpi"
"765970486782226432","Wed Aug 17 13:56:09 EDT 2016",,"-1","-1","7","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","EpiPen Price Increase Puts Some Patients At Risk https://t.co/tUzLAkdLsg"
"765970485465247744","Wed Aug 17 13:56:09 EDT 2016",,"-1","-1","5","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","2 Kids an Hour Hurt in Strollers, Infant Carriers https://t.co/2dWjPMQzTR"
"765970482902564864","Wed Aug 17 13:56:08 EDT 2016",,"-1","-1","10","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Chronic Pain, Depression May Be Linked in Couples https://t.co/prFF8ISB9h"
"765957025046073344","Wed Aug 17 13:02:40 EDT 2016",,"-1","-1","22","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Infographic: How immunotherapy work to fight cancer, MS, allergies, and arthritis. https://t.co/y6BPommJuK https://t.co/COVlfCckMU"
"765941408054251520","Wed Aug 17 12:00:36 EDT 2016",,"-1","-1","16","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","True or False: Extra inches around your waist are more harmful than around your hips. https://t.co/wju5XSSW8U https://t.co/T7tzz4nCVA"
"765938287127199744","Wed Aug 17 11:48:12 EDT 2016",,"-1","-1","7","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Meds May Curb Risky Behaviors for Kids With ADHD https://t.co/8FWgd45pma"
"765928554278293504","Wed Aug 17 11:09:32 EDT 2016",,"-1","-1","11","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Label check: Do you know which common food additive is made from bugs? https://t.co/paT8azpm8V https://t.co/SBxoVIph0v"
"765916266666291200","Wed Aug 17 10:20:42 EDT 2016",,"-1","-1","22","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","What number do you see on the left? https://t.co/uFhxP0yUrq https://t.co/pskvyE5LpV"
"765883726186352640","Wed Aug 17 08:11:24 EDT 2016",,"-1","-1","39","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Your daily glass of wine can help lower bad cholesterol -- but keep it in moderation. https://t.co/APeyKZP1Uc https://t.co/i62CbnIJ2z"
"765732601583824898","Tue Aug 16 22:10:53 EDT 2016",,"-1","-1","13","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Men and women may be from the same planet -- but there are some things that set us apart. https://t.co/zNkk90TyiH https://t.co/dmXqUWbGQg"
"765717330823376896","Tue Aug 16 21:10:12 EDT 2016",,"-1","-1","31","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Sitting is a problem even if you get regular exercise. https://t.co/NqmdQXXnxO #sittingdisease https://t.co/yvDc3tHFrn"
"765699702436364288","Tue Aug 16 20:00:09 EDT 2016",,"-1","-1","9","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","When it comes to drinking and smoking, there's good news and bad news on U.S. college kids. https://t.co/NCWo7tobyQ https://t.co/BJAuFIQLoN"
"765689049701113857","Tue Aug 16 19:17:49 EDT 2016",,"-1","-1","43","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A dramatic discovery in gene-editing may give us a powerful tool to fight disease. https://t.co/8HoS31UiyO https://t.co/P268eKjLDZ"
"765681726257557504","Tue Aug 16 18:48:43 EDT 2016",,"-1","-1","4","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Do Angioplasty Patients Really Need Beta-Blocker Drugs? https://t.co/nJnG00xVto"
"765672941321355265","Tue Aug 16 18:13:49 EDT 2016",,"-1","-1","10","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","How long will you live? https://t.co/krJN0lUav8 https://t.co/uKPqK4Qe3v"
"765657583621472256","Tue Aug 16 17:12:47 EDT 2016",,"-1","-1","9","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Hemorrhoid cream has a surprising beauty use. https://t.co/0NWJda1TTU https://t.co/u7wDx972i2"
"765648958752456704","Tue Aug 16 16:38:31 EDT 2016",,"-1","-1","4","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Celiac Disease Risk and Birth Time, Place https://t.co/eEwNZ0IqqN"
"765648957645156353","Tue Aug 16 16:38:31 EDT 2016",,"-1","-1","4","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Years Spent Overweight Boosts Women's Cancer Risk https://t.co/a1WEoBiTtb"
"765648956537921536","Tue Aug 16 16:38:30 EDT 2016",,"-1","-1","4","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","1st U.S. Case of Zika From Travel to Another State https://t.co/uGC7qkQ3LA"
"765648955397079040","Tue Aug 16 16:38:30 EDT 2016",,"-1","-1","7","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Injected Drug May Help Fight Osteoporosis in Women https://t.co/DpJIYb8B5w"
"765642195022077956","Tue Aug 16 16:11:38 EDT 2016",,"-1","-1","21","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Harry Potter author @jk_rowling used her experience with depression to inspire her work. https://t.co/Je8LUehXu5 https://t.co/zSrIvK6uw5"
"765626465769689088","Tue Aug 16 15:09:08 EDT 2016",,"-1","-1","10","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","If you're prone to heartburn, you might want to consider a smaller sandwich. https://t.co/6PeOgKik16 https://t.co/BNLlzjUrq9"
"765611253721104385","Tue Aug 16 14:08:41 EDT 2016",,"-1","-1","19","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Guzzling an energy drink? You're drinking the equivalent of 12 teaspoons of sugar. https://t.co/gwxYYdwMTc https://t.co/AW1BRjaTgR"
"765594211248988160","Tue Aug 16 13:00:58 EDT 2016",,"-1","-1","22","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Chronic fatigue syndrome is a great imitator of other illnesses. Learn the true symptoms. https://t.co/QbV1Dmk6Id https://t.co/NPiHxvXRks"
"765573263527469056","Tue Aug 16 11:37:44 EDT 2016",,"-1","-1","8","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A headache is a classic excuse for not having sex, but can sex actually give you a headache? https://t.co/9rwdFfymeC https://t.co/roeZlJlSpg"
"765552981706235904","Tue Aug 16 10:17:08 EDT 2016",,"-1","-1","14","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Let's face it -- we humans have some weird parts. Learn more about what makes us stick out. https://t.co/SIcSMo0U0P https://t.co/0KrRdJgUbG"
"765535112121446400","Tue Aug 16 09:06:08 EDT 2016",,"-1","-1","20","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Acetaminophen in Pregnancy May Up Kids' ADHD Risk https://t.co/oBSXDKjnGC"
"765521215733858304","Tue Aug 16 08:10:55 EDT 2016",,"-1","-1","13","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Should you pee on a jellyfish sting? https://t.co/v1zAyrw5mV https://t.co/zoKkiI1sWg"
"765322350858559488","Mon Aug 15 19:00:42 EDT 2016",,"-1","-1","30","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Cancer is now leading killer in 12 European nations. https://t.co/rwYtqTOu8a #healthnews #health https://t.co/Ph1WIywZoQ"
"765308076836675584","Mon Aug 15 18:03:58 EDT 2016",,"-1","-1","37","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Regular mammograms remain the most effective method of early breast cancer detection. https://t.co/0SCnPY5ucG https://t.co/csHM1ue0Ob"
"765295436236197888","Mon Aug 15 17:13:45 EDT 2016",,"-1","-1","38","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Researchers found that people who most closely followed the MIND diet reduced their risk of developing Alzheimer’s by up to 53%."
"765282887327477760","Mon Aug 15 16:23:53 EDT 2016",,"-1","-1","9","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","How Long Will You Live? Look to Your Parents https://t.co/0lyBRt1gPW"
"765280065739423751","Mon Aug 15 16:12:40 EDT 2016",,"-1","-1","11","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Is it a constant struggle for you to finish tasks? Find out what you can do to focus. https://t.co/HbaKt3L3zB https://t.co/I2SXQmcCW3"
"765265410057011200","Mon Aug 15 15:14:26 EDT 2016",,"-1","-1","13","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The safe-sleep message just isn't getting through. https://t.co/G9ixmvHhgY #SIDS https://t.co/coVG97Ofqr"
"765247821582888961","Mon Aug 15 14:04:32 EDT 2016",,"-1","-1","7","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","To spank, or not to spank? Experts say not -- where do you stand? https://t.co/zgqBzf90nE https://t.co/wctuytLPxA"
"765237704594432000","Mon Aug 15 13:24:20 EDT 2016",,"-1","-1","7","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","People have tried everything from bee venom to WD-40 for their aching joints. https://t.co/FzALgDpDz9 https://t.co/x6wMqg10r0"
"765222390569795585","Mon Aug 15 12:23:29 EDT 2016",,"-1","-1","6","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Need a foot rub? These might be the reasons why. https://t.co/B9VarLK1Vv https://t.co/gYA1RNihkZ"
"765214783784230912","Mon Aug 15 11:53:16 EDT 2016",,"-1","-1","7","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Cancer Survivors More Prone to Obesity https://t.co/vOsYX44mvW"
"765214778558152704","Mon Aug 15 11:53:14 EDT 2016",,"-1","-1","5","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Two Polio Cases in Nigeria: CDC https://t.co/cl72A0Ihye"
"765214774930116609","Mon Aug 15 11:53:14 EDT 2016",,"-1","-1","7","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Brain Area May Play Role in 'Parkinson's Gait' https://t.co/WQxYUTgoFZ"
"765214535003344896","Mon Aug 15 11:52:16 EDT 2016",,"-1","-1","8","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@SoledadObrien captures a day in the life of someone with #Type2 diabetes. https://t.co/e1I0BYAF0J https://t.co/0d6YTFnnoF"
"765205530944167936","Mon Aug 15 11:16:30 EDT 2016",,"-1","-1","6","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Too much nutmeg can be fatal, but don't worry -- it's way more than you'd ever put in a pie. https://t.co/WpfH3GHCNy https://t.co/puuuADWoWs"
"765180708394528768","Mon Aug 15 09:37:51 EDT 2016",,"-1","-1","18","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Contraception has come a long way from chastity belts, citrus fruits, and... wooden blocks?? https://t.co/7ty5IbvgTP https://t.co/qEOboq2Av6"
"765157902676033536","Mon Aug 15 08:07:14 EDT 2016",,"-1","-1","33","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Do you need to eat like an Olympian? Probably not. Here's how much protein most of us need. https://t.co/XhOZdIvIr1 https://t.co/ghn1b4uCwj"
"764906618345680896","Sun Aug 14 15:28:43 EDT 2016",,"-1","-1","37","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Is low back pain a problem? Give partial crunches a try, but avoid leg lifts. https://t.co/lg014yNrpS https://t.co/T06ZsTRTCX"
"764895471236157440","Sun Aug 14 14:44:26 EDT 2016",,"-1","-1","17","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Shiitake mushrooms are one of our surprising gas-causing culprits. https://t.co/qUWyBaXzeL https://t.co/Zsa6CXW1ni"
"764875466348105730","Sun Aug 14 13:24:56 EDT 2016",,"-1","-1","18","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Do women have more nightmares than men, or are they just better at remembering their dreams? https://t.co/QpzopgvIo0 https://t.co/9PBTqsotBc"
"764861021727121408","Sun Aug 14 12:27:32 EDT 2016",,"-1","-1","15","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Whether you're more of a St. Bernard or a dachshund, we've got the dog for you. https://t.co/7loxFFmZjz https://t.co/1ia1mrblqS"
"764827431412830208","Sun Aug 14 10:14:04 EDT 2016",,"-1","-1","23","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","True or false: Bleeding between periods is always a sign that something's wrong. https://t.co/YKDbqmbrKp https://t.co/yTdbUNqwT3"
"764795817563656192","Sun Aug 14 08:08:26 EDT 2016",,"-1","-1","23","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","If you were able to quit smoking, did you go cold turkey or did you have some help? https://t.co/QYgaiE2Xft https://t.co/Roq9CwhL19"
"764537943184838657","Sat Aug 13 15:03:44 EDT 2016",,"-1","-1","12","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Bounce houses are fun, but can pose serious risk of sky-high temps. https://t.co/Gk7VODLSaI https://t.co/1k3Q6wgaDX"
"764524243791056898","Sat Aug 13 14:09:18 EDT 2016",,"-1","-1","15","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Surprisingly, you can trim your waistline without trimming these foods from your diet. https://t.co/JtaHwNrEoi https://t.co/6WMOjcW5b8"
"764507878757728256","Sat Aug 13 13:04:16 EDT 2016",,"-1","-1","30","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","What does gene therapy treat? Could it help you? https://t.co/xsMnlTz2Jo #PTAB https://t.co/oCieHHqQ5B"
"764494247768784896","Sat Aug 13 12:10:06 EDT 2016",,"-1","-1","14","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Tip 10: Tame those tired eyes with cool cucumber slices or moist tea bags. https://t.co/nTJnxxNnCA https://t.co/PaWdRtYFPz"
"764479033530806272","Sat Aug 13 11:09:39 EDT 2016",,"-1","-1","15","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Can you catch it? Find out more about contagious diseases, and just how contagious they are. https://t.co/EsUw3ZrOtz https://t.co/HacDUzd58p"
"764463866264903680","Sat Aug 13 10:09:23 EDT 2016",,"-1","-1","23","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Veronica Lake is one of our 8 Famous Faces of Schizophrenia. Can you recognize the rest? https://t.co/6SbYRaZwwO https://t.co/oQzlTtoKVX"
"764447185362714628","Sat Aug 13 09:03:06 EDT 2016",,"-1","-1","24","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Trying to use the weekend to catch up on sleep you missed during the week? Think again. https://t.co/Vndj3eBvXr https://t.co/wjTQbjVxrR"
"764433370927534080","Sat Aug 13 08:08:12 EDT 2016",,"-1","-1","16","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Put down the hairbrush, Marcia Brady -- brushing 100 strokes a night could cause breakage. https://t.co/6SoCU7ncSD https://t.co/ZKP78fg9iL"
"764212854312624128","Fri Aug 12 17:31:57 EDT 2016",,"-1","-1","29","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Weaker beer to lower the harmful effects of alcohol? They say you wouldn't even notice. https://t.co/9nprUTnpqb https://t.co/eWwbh4SSqK"
"764203644195577856","Fri Aug 12 16:55:21 EDT 2016",,"-1","-1","28","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","20 ways to combat deadly ""sitting disease."" https://t.co/pzGCFQy296 #justmove https://t.co/INO9EIU5i2"
"764180928189067264","Fri Aug 12 15:25:05 EDT 2016",,"-1","-1","24","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Recent studies found that after 30 minutes of exercise, kids with ADHD can focus better. https://t.co/RDCyzV0moI https://t.co/X5AuFtCGGS"
"764165151754944512","Fri Aug 12 14:22:24 EDT 2016",,"-1","-1","7","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","ADHD Common in Students Misusing Stimulant Drugs https://t.co/0nTdvcm0Ro"
"764165146310742016","Fri Aug 12 14:22:23 EDT 2016",,"-1","-1","4","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Will 'Unloading' Shoes Help Your Arthritic Knees? https://t.co/IWos53O6lD"
"764162584408973312","Fri Aug 12 14:12:12 EDT 2016",,"-1","-1","12","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Goal tip: Break your big goals into smaller ones to build to a more major achievement. https://t.co/s45HwDZVSu https://t.co/37cRqNg8mS"
"764146126131957760","Fri Aug 12 13:06:48 EDT 2016",,"-1","-1","41","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Posture affects everything from your muscles and joints to your lungs and intestines. https://t.co/P2swR30EFk https://t.co/7aM2QFI0Nx"
"764130401703043072","Fri Aug 12 12:04:19 EDT 2016",,"-1","-1","6","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The @DEANews denied request to ease fed. pot rules. https://t.co/BOzXpQB581 #marijuana https://t.co/4WZfZRyhbd"
"764129895375114240","Fri Aug 12 12:02:18 EDT 2016",,"-1","-1","3","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","U.S. Kids Don't Make the Grade on Heart Health https://t.co/MKmnMTpePA"
"764129889947705344","Fri Aug 12 12:02:17 EDT 2016",,"-1","-1","4","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Brain Relies on Two Timekeepers for Sleep https://t.co/QqB6K3qDKP"
"764129882695606272","Fri Aug 12 12:02:15 EDT 2016",,"-1","-1","3","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Surgery Effective for Muscle-Weakening Disorder https://t.co/0PDkM07NwV"
"764129872692346880","Fri Aug 12 12:02:13 EDT 2016",,"-1","-1","3","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","This Helps 8 Paralyzed People Regain Some Movement https://t.co/ykKmwtmjKt"
"764129859790573569","Fri Aug 12 12:02:10 EDT 2016",,"-1","-1","5","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Step Rise in Babies Born to Opioid-Addicted Moms https://t.co/x4nyi7UweN"
"764115705369337856","Fri Aug 12 11:05:55 EDT 2016",,"-1","-1","14","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Do you know how to handle it when the bedugs DO bite? https://t.co/2LUcAt3dbz https://t.co/n6UOSiThAM"
"764106720696233984","Fri Aug 12 10:30:13 EDT 2016",,"-1","-1","2","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Sky-High Temperatures Inside 'Bounce Houses' https://t.co/5XlJKFXx1j"
"764106704602664960","Fri Aug 12 10:30:09 EDT 2016",,"-1","-1","6","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","White House Transfers $81B for Zika Vaccine Trials https://t.co/PUS57fVlsp"
"764090379142443008","Fri Aug 12 09:25:17 EDT 2016",,"-1","-1","19","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","CPAP machines blow a steady stream of air into your airway, keeping it open while you sleep. https://t.co/iD9Yqb8HBy https://t.co/k9VDwJxTaN"
"764071495576326144","Fri Aug 12 08:10:14 EDT 2016",,"-1","-1","13","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Here's what you can do from the bathroom to the laundry room to help relieve eczema. https://t.co/sMm9PPRCcQ https://t.co/rVidLN7z4B"
"763890151898615812","Thu Aug 11 20:09:39 EDT 2016",,"-1","-1","31","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Depression can stalk families for generations. https://t.co/nvDRVnaFwX #mentalhealth https://t.co/ZelhvwkQlY"
"763875447541264384","Thu Aug 11 19:11:13 EDT 2016",,"-1","-1","5","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Effects of Atom Bomb Not as Bad as Feared: Study https://t.co/zTG1XQAKoj"
